1000000101|CUR00005|3.9
1000000101|CUR00006|3.9
1000000101|CUR00007|3.8
1000000101|CUR00008|3.6
1000000103|CUR00027|3.6
1000000103|CUR00028|3.7
1000000103|CUR00029|3.5
1000000104|CUR00043|2.5
1000000104|CUR00044|2.9
1000000104|CUR00045|2.7
1000000105|CUR00025|3.8
1000000105|CUR00026|3.6
1000000105|CUR00027|3.8
1000000106|CUR00026|3.1
1000000106|CUR00027|3.5
1000000106|CUR00028|3.4
1000000106|CUR00029|3.6
1000000107|CUR00042|3.8
1000000107|CUR00043|4.0
1000000107|CUR00044|3.6
1000000107|CUR00045|3.5
1000000108|CUR00038|3.7
1000000108|CUR00039|3.1
1000000108|CUR00040|3.7
1000000108|CUR00041|3.1
1000000109|CUR00037|3.3
1000000109|CUR00038|3.7
1000000109|CUR00039|3.7
1000000110|CUR00035|4.5
1000000110|CUR00036|4.8
1000000110|CUR00037|4.7
1000000110|CUR00038|4.5
1000000111|CUR00039|4.5
1000000111|CUR00040|4.0
1000000111|CUR00041|4.6
1000000112|CUR00027|1.7
1000000112|CUR00028|1.8
1000000112|CUR00029|2.1
1000000113|CUR00034|2.8
1000000113|CUR00035|2.3
1000000113|CUR00036|2.2
1000000114|CUR00041|3.5
1000000114|CUR00042|3.8
1000000114|CUR00043|3.7
1000000115|CUR00023|2.7
1000000115|CUR00024|3.0
1000000115|CUR00025|2.8
1000000116|CUR00013|3.7
1000000116|CUR00014|3.9
1000000116|CUR00015|4.2
1000000116|CUR00016|3.8
1000000117|CUR00046|4.8
1000000117|CUR00047|4.2
1000000117|CUR00048|4.3
1000000117|CUR00049|4.6
1000000118|CUR00025|3.8
1000000118|CUR00026|3.4
1000000118|CUR00027|3.5
1000000118|CUR00028|4.0
1000000119|CUR00012|3.9
1000000119|CUR00013|3.9
1000000119|CUR00014|3.4
1000000120|CUR00036|4.5
1000000120|CUR00037|4.6
1000000120|CUR00038|4.6
1000000120|CUR00039|4.2
1000000121|CUR00017|3.4
1000000121|CUR00018|3.3
1000000121|CUR00019|3.4
1000000121|CUR00020|3.3
1000000122|CUR00016|3.5
1000000122|CUR00017|3.6
1000000122|CUR00018|3.1
1000000122|CUR00019|3.7
1000000123|CUR00048|3.7
1000000123|CUR00049|3.9
1000000123|CUR00050|3.4
1000000123|CUR00001|3.7
1000000124|CUR00047|3.3
1000000124|CUR00048|3.2
1000000124|CUR00049|3.0
1000000124|CUR00050|3.4
1000000125|CUR00015|2.8
1000000125|CUR00016|3.1
1000000125|CUR00017|2.7
1000000125|CUR00018|2.6
1000000126|CUR00036|4.7
1000000126|CUR00037|4.4
1000000126|CUR00038|4.3
1000000126|CUR00039|4.5
1000000127|CUR00008|2.9
1000000127|CUR00009|3.0
1000000127|CUR00010|3.0
1000000128|CUR00029|2.3
1000000128|CUR00030|2.8
1000000128|CUR00031|2.4
1000000128|CUR00032|2.8
1000000129|CUR00045|3.7
1000000129|CUR00046|3.9
1000000129|CUR00047|3.6
1000000130|CUR00033|3.0
1000000130|CUR00034|3.0
1000000130|CUR00035|3.2
1000000130|CUR00036|3.6
1000000131|CUR00004|3.5
1000000131|CUR00005|3.4
1000000131|CUR00006|3.1
1000000132|CUR00036|3.7
1000000132|CUR00037|3.7
1000000132|CUR00038|4.0
1000000133|CUR00005|2.2
1000000133|CUR00006|2.4
1000000133|CUR00007|2.2
1000000134|CUR00005|2.0
1000000134|CUR00006|2.2
1000000134|CUR00007|1.9
1000000134|CUR00008|2.1
1000000135|CUR00018|2.5
1000000135|CUR00019|2.1
1000000135|CUR00020|2.7
1000000135|CUR00021|2.3
1000000136|CUR00012|3.5
1000000136|CUR00013|3.6
1000000136|CUR00014|3.6
1000000137|CUR00030|4.3
1000000137|CUR00031|4.5
1000000137|CUR00032|4.1
1000000137|CUR00033|4.5
1000000139|CUR00007|4.0
1000000139|CUR00008|3.6
1000000139|CUR00009|3.8
1000000140|CUR00020|3.7
1000000140|CUR00021|3.5
1000000140|CUR00022|3.1
1000000140|CUR00023|3.5
1000000141|CUR00023|3.0
1000000141|CUR00024|3.1
1000000141|CUR00025|2.5
1000000142|CUR00008|4.4
1000000142|CUR00009|4.2
1000000142|CUR00010|4.2
1000000143|CUR00003|2.8
1000000143|CUR00004|3.2
1000000143|CUR00005|2.7
1000000144|CUR00047|2.7
1000000144|CUR00048|2.7
1000000144|CUR00049|2.1
1000000144|CUR00050|2.2
1000000145|CUR00050|4.9
1000000145|CUR00001|4.9
1000000145|CUR00002|4.9
1000000146|CUR00019|3.5
1000000146|CUR00020|3.4
1000000146|CUR00021|3.1
1000000146|CUR00022|3.0
1000000147|CUR00046|4.5
1000000147|CUR00047|4.6
1000000147|CUR00048|4.8
1000000147|CUR00049|5.0
1000000148|CUR00020|3.1
1000000148|CUR00021|3.1
1000000148|CUR00022|3.2
1000000148|CUR00023|3.5
1000000149|CUR00016|4.7
1000000149|CUR00017|4.6
1000000149|CUR00018|4.4
1000000150|CUR00041|4.9
1000000150|CUR00042|4.7
1000000150|CUR00043|4.7
1000000151|CUR00043|2.3
1000000151|CUR00044|1.9
1000000151|CUR00045|2.2
1000000152|CUR00027|5.0
1000000152|CUR00028|5.0
1000000152|CUR00029|4.4
1000000153|CUR00039|4.8
1000000153|CUR00040|4.7
1000000153|CUR00041|5.0
1000000154|CUR00042|4.1
1000000154|CUR00043|3.9
1000000154|CUR00044|3.5
1000000155|CUR00012|2.8
1000000155|CUR00013|2.6
1000000155|CUR00014|2.2
1000000155|CUR00015|2.5
1000000156|CUR00048|3.5
1000000156|CUR00049|3.7
1000000156|CUR00050|4.1
1000000157|CUR00037|4.1
1000000157|CUR00038|3.8
1000000157|CUR00039|3.8
1000000159|CUR00035|4.0
1000000159|CUR00036|3.9
1000000159|CUR00037|4.0
1000000160|CUR00033|4.4
1000000160|CUR00034|4.6
1000000160|CUR00035|5.0
1000000161|CUR00005|4.5
1000000161|CUR00006|4.6
1000000161|CUR00007|4.2
1000000162|CUR00008|4.0
1000000162|CUR00009|3.8
1000000162|CUR00010|3.9
1000000163|CUR00025|4.4
1000000163|CUR00026|4.2
1000000163|CUR00027|4.7
1000000163|CUR00028|4.5
1000000164|CUR00046|4.4
1000000164|CUR00047|4.3
1000000164|CUR00048|4.5
1000000164|CUR00049|4.5
1000000165|CUR00012|4.5
1000000165|CUR00013|4.5
1000000165|CUR00014|4.7
1000000165|CUR00015|4.9
1000000166|CUR00026|4.2
1000000166|CUR00027|4.2
1000000166|CUR00028|4.1
1000000166|CUR00029|4.3
1000000167|CUR00025|1.9
1000000167|CUR00026|2.2
1000000167|CUR00027|2.1
1000000167|CUR00028|1.9
1000000168|CUR00043|3.7
1000000168|CUR00044|3.7
1000000168|CUR00045|4.1
1000000168|CUR00046|3.5
1000000170|CUR00032|3.1
1000000170|CUR00033|2.8
1000000170|CUR00034|3.2
1000000170|CUR00035|3.2
1000000171|CUR00004|4.1
1000000171|CUR00005|4.2
1000000171|CUR00006|4.2
1000000172|CUR00032|4.6
1000000172|CUR00033|4.8
1000000172|CUR00034|4.6
1000000172|CUR00035|4.6
1000000174|CUR00049|4.1
1000000174|CUR00050|3.8
1000000174|CUR00001|3.9
1000000174|CUR00002|3.6
1000000175|CUR00035|3.6
1000000175|CUR00036|3.5
1000000175|CUR00037|3.3
1000000175|CUR00038|3.3
1000000176|CUR00020|5.0
1000000176|CUR00021|4.5
1000000176|CUR00022|4.6
1000000176|CUR00023|5.0
1000000177|CUR00001|4.0
1000000177|CUR00002|3.9
1000000177|CUR00003|3.6
1000000177|CUR00004|4.2
1000000178|CUR00020|4.1
1000000178|CUR00021|4.3
1000000178|CUR00022|4.3
1000000179|CUR00025|2.5
1000000179|CUR00026|2.7
1000000179|CUR00027|2.7
1000000179|CUR00028|2.9
1000000180|CUR00047|3.8
1000000180|CUR00048|3.8
1000000180|CUR00049|3.6
1000000181|CUR00050|2.1
1000000181|CUR00001|2.2
1000000181|CUR00002|2.1
1000000182|CUR00027|2.8
1000000182|CUR00028|3.0
1000000182|CUR00029|2.6
1000000183|CUR00042|4.2
1000000183|CUR00043|4.6
1000000183|CUR00044|4.2
1000000183|CUR00045|4.5
1000000184|CUR00048|4.1
1000000184|CUR00049|4.1
1000000184|CUR00050|4.2
1000000184|CUR00001|3.9
1000000185|CUR00020|3.9
1000000185|CUR00021|3.9
1000000185|CUR00022|3.8
1000000186|CUR00023|4.6
1000000186|CUR00024|4.1
1000000186|CUR00025|4.3
1000000186|CUR00026|4.6
1000000187|CUR00018|3.9
1000000187|CUR00019|4.3
1000000187|CUR00020|4.1
1000000187|CUR00021|4.1
1000000188|CUR00006|4.0
1000000188|CUR00007|3.9
1000000188|CUR00008|4.2
1000000188|CUR00009|4.0
1000000189|CUR00050|3.1
1000000189|CUR00001|3.4
1000000189|CUR00002|3.5
1000000190|CUR00003|5.0
1000000190|CUR00004|5.0
1000000190|CUR00005|4.4
1000000191|CUR00026|4.5
1000000191|CUR00027|4.4
1000000191|CUR00028|4.4
1000000192|CUR00022|4.0
1000000192|CUR00023|4.2
1000000192|CUR00024|4.2
1000000193|CUR00031|4.6
1000000193|CUR00032|5.0
1000000193|CUR00033|4.6
1000000194|CUR00002|3.2
1000000194|CUR00003|3.3
1000000194|CUR00004|3.8
1000000194|CUR00005|3.3
1000000195|CUR00021|3.2
1000000195|CUR00022|3.6
1000000195|CUR00023|3.4
1000000195|CUR00024|3.8
1000000196|CUR00046|4.6
1000000196|CUR00047|4.7
1000000196|CUR00048|4.7
1000000196|CUR00049|4.4
1000000197|CUR00013|4.2
1000000197|CUR00014|3.7
1000000197|CUR00015|3.7
1000000197|CUR00016|3.7
1000000198|CUR00039|4.6
1000000198|CUR00040|4.4
1000000198|CUR00041|4.9
1000000199|CUR00047|3.3
1000000199|CUR00048|3.6
1000000199|CUR00049|3.3
1000000199|CUR00050|3.3
1000000200|CUR00010|3.1
1000000200|CUR00011|3.3
1000000200|CUR00012|3.2
1000000201|CUR00049|4.1
1000000201|CUR00050|4.0
1000000201|CUR00001|4.0
1000000202|CUR00013|3.8
1000000202|CUR00014|3.8
1000000202|CUR00015|4.3
1000000202|CUR00016|4.1
1000000203|CUR00048|3.8
1000000203|CUR00049|4.1
1000000203|CUR00050|3.9
1000000203|CUR00001|3.8
1000000204|CUR00034|4.0
1000000204|CUR00035|3.9
1000000204|CUR00036|3.7
1000000205|CUR00039|4.6
1000000205|CUR00040|4.7
1000000205|CUR00041|4.6
1000000205|CUR00042|4.9
1000000206|CUR00008|2.1
1000000206|CUR00009|1.8
1000000206|CUR00010|2.1
1000000207|CUR00032|4.0
1000000207|CUR00033|4.0
1000000207|CUR00034|3.7
1000000207|CUR00035|3.8
1000000208|CUR00035|4.9
1000000208|CUR00036|4.9
1000000208|CUR00037|4.4
1000000208|CUR00038|4.6
1000000209|CUR00027|3.1
1000000209|CUR00028|2.9
1000000209|CUR00029|3.2
1000000209|CUR00030|2.8
1000000210|CUR00014|2.6
1000000210|CUR00015|2.4
1000000210|CUR00016|2.4
1000000210|CUR00017|2.5
1000000211|CUR00007|2.1
1000000211|CUR00008|2.1
1000000211|CUR00009|2.6
1000000213|CUR00037|3.6
1000000213|CUR00038|3.9
1000000213|CUR00039|3.5
1000000214|CUR00007|2.7
1000000214|CUR00008|2.2
1000000214|CUR00009|2.6
1000000214|CUR00010|2.7
1000000215|CUR00009|4.2
1000000215|CUR00010|4.6
1000000215|CUR00011|4.5
1000000216|CUR00025|4.5
1000000216|CUR00026|5.0
1000000216|CUR00027|4.8
1000000216|CUR00028|5.0
1000000217|CUR00046|2.3
1000000217|CUR00047|2.6
1000000217|CUR00048|2.6
1000000217|CUR00049|2.4
1000000218|CUR00036|4.5
1000000218|CUR00037|4.8
1000000218|CUR00038|4.8
1000000218|CUR00039|4.4
1000000219|CUR00003|1.9
1000000219|CUR00004|2.4
1000000219|CUR00005|2.1
1000000219|CUR00006|2.1
1000000220|CUR00039|4.7
1000000220|CUR00040|4.7
1000000220|CUR00041|4.4
1000000220|CUR00042|5.0
1000000221|CUR00039|4.4
1000000221|CUR00040|4.3
1000000221|CUR00041|4.2
1000000221|CUR00042|4.0
1000000222|CUR00027|3.4
1000000222|CUR00028|3.2
1000000222|CUR00029|3.6
1000000223|CUR00046|3.6
1000000223|CUR00047|3.6
1000000223|CUR00048|3.6
1000000224|CUR00018|4.5
1000000224|CUR00019|4.3
1000000224|CUR00020|4.6
1000000225|CUR00004|3.7
1000000225|CUR00005|3.9
1000000225|CUR00006|3.6
1000000225|CUR00007|3.9
1000000226|CUR00033|2.4
1000000226|CUR00034|1.9
1000000226|CUR00035|1.9
1000000226|CUR00036|2.0
1000000227|CUR00010|4.4
1000000227|CUR00011|4.2
1000000227|CUR00012|4.3
1000000228|CUR00049|4.2
1000000228|CUR00050|4.6
1000000228|CUR00001|4.1
1000000228|CUR00002|4.5
1000000229|CUR00031|4.4
1000000229|CUR00032|4.4
1000000229|CUR00033|4.5
1000000230|CUR00028|3.2
1000000230|CUR00029|3.3
1000000230|CUR00030|3.3
1000000230|CUR00031|2.9
1000000231|CUR00049|3.8
1000000231|CUR00050|3.3
1000000231|CUR00001|3.4
1000000232|CUR00032|4.3
1000000232|CUR00033|3.8
1000000232|CUR00034|4.2
1000000232|CUR00035|3.9
1000000233|CUR00034|2.0
1000000233|CUR00035|1.7
1000000233|CUR00036|2.1
1000000234|CUR00005|3.2
1000000234|CUR00006|3.0
1000000234|CUR00007|3.4
1000000234|CUR00008|3.2
1000000235|CUR00047|3.3
1000000235|CUR00048|3.8
1000000235|CUR00049|3.4
1000000236|CUR00009|3.1
1000000236|CUR00010|3.0
1000000236|CUR00011|2.9
1000000236|CUR00012|3.2
1000000237|CUR00022|4.6
1000000237|CUR00023|4.3
1000000237|CUR00024|4.4
1000000238|CUR00044|2.8
1000000238|CUR00045|3.4
1000000238|CUR00046|3.0
1000000239|CUR00019|2.5
1000000239|CUR00020|2.2
1000000239|CUR00021|1.9
1000000239|CUR00022|2.3
1000000240|CUR00018|2.8
1000000240|CUR00019|2.2
1000000240|CUR00020|2.5
1000000241|CUR00044|3.0
1000000241|CUR00045|3.0
1000000241|CUR00046|3.1
1000000242|CUR00049|4.5
1000000242|CUR00050|4.5
1000000242|CUR00001|4.1
1000000242|CUR00002|4.3
1000000243|CUR00050|4.5
1000000243|CUR00001|4.6
1000000243|CUR00002|5.0
1000000244|CUR00044|4.3
1000000244|CUR00045|4.0
1000000244|CUR00046|4.1
1000000244|CUR00047|4.0
1000000245|CUR00045|4.0
1000000245|CUR00046|3.8
1000000245|CUR00047|4.2
1000000246|CUR00041|4.4
1000000246|CUR00042|3.9
1000000246|CUR00043|4.1
1000000247|CUR00003|4.6
1000000247|CUR00004|4.3
1000000247|CUR00005|4.3
1000000248|CUR00039|3.5
1000000248|CUR00040|3.4
1000000248|CUR00041|3.6
1000000249|CUR00028|4.5
1000000249|CUR00029|4.6
1000000249|CUR00030|4.5
1000000249|CUR00031|4.8
1000000250|CUR00050|3.9
1000000250|CUR00001|3.6
1000000250|CUR00002|3.8
1000000251|CUR00047|4.4
1000000251|CUR00048|4.8
1000000251|CUR00049|4.8
1000000251|CUR00050|4.6
1000000252|CUR00021|2.7
1000000252|CUR00022|2.8
1000000252|CUR00023|2.2
1000000253|CUR00019|3.7
1000000253|CUR00020|3.8
1000000253|CUR00021|3.3
1000000254|CUR00037|3.9
1000000254|CUR00038|3.3
1000000254|CUR00039|3.7
1000000255|CUR00002|4.0
1000000255|CUR00003|3.5
1000000255|CUR00004|3.9
1000000255|CUR00005|4.0
1000000256|CUR00012|4.5
1000000256|CUR00013|4.3
1000000256|CUR00014|3.9
1000000257|CUR00050|2.2
1000000257|CUR00001|2.4
1000000257|CUR00002|2.1
1000000258|CUR00031|4.1
1000000258|CUR00032|3.9
1000000258|CUR00033|3.9
1000000260|CUR00018|3.8
1000000260|CUR00019|4.0
1000000260|CUR00020|3.7
1000000260|CUR00021|4.0
1000000261|CUR00024|2.2
1000000261|CUR00025|1.8
1000000261|CUR00026|2.3
1000000261|CUR00027|1.8
1000000262|CUR00004|3.8
1000000262|CUR00005|3.9
1000000262|CUR00006|3.6
1000000263|CUR00006|3.8
1000000263|CUR00007|3.8
1000000263|CUR00008|3.7
1000000263|CUR00009|3.9
1000000264|CUR00013|4.8
1000000264|CUR00014|4.5
1000000264|CUR00015|4.5
1000000265|CUR00019|3.8
1000000265|CUR00020|4.1
1000000265|CUR00021|3.9
1000000265|CUR00022|3.7
1000000266|CUR00040|4.0
1000000266|CUR00041|3.9
1000000266|CUR00042|4.3
1000000266|CUR00043|4.4
1000000267|CUR00025|4.3
1000000267|CUR00026|4.3
1000000267|CUR00027|4.5
1000000268|CUR00017|3.8
1000000268|CUR00018|4.2
1000000268|CUR00019|4.3
1000000269|CUR00026|3.5
1000000269|CUR00027|3.6
1000000269|CUR00028|3.7
1000000270|CUR00032|4.1
1000000270|CUR00033|4.1
1000000270|CUR00034|4.7
1000000271|CUR00042|2.6
1000000271|CUR00043|2.7
1000000271|CUR00044|3.0
1000000271|CUR00045|2.5
1000000272|CUR00048|3.3
1000000272|CUR00049|3.5
1000000272|CUR00050|3.0
1000000272|CUR00001|3.5
1000000273|CUR00005|3.8
1000000273|CUR00006|3.8
1000000273|CUR00007|3.7
1000000274|CUR00021|2.3
1000000274|CUR00022|2.1
1000000274|CUR00023|2.2
1000000274|CUR00024|2.1
1000000275|CUR00038|1.9
1000000275|CUR00039|2.0
1000000275|CUR00040|2.3
1000000276|CUR00010|4.4
1000000276|CUR00011|4.2
1000000276|CUR00012|4.4
1000000276|CUR00013|4.1
1000000277|CUR00049|4.5
1000000277|CUR00050|4.6
1000000277|CUR00001|4.2
1000000277|CUR00002|4.0
1000000278|CUR00021|4.3
1000000278|CUR00022|3.9
1000000278|CUR00023|3.8
